x,y,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60,s61,s62,s63,s64,s65,s66,s67,s68,s69,s70,s71,s72,s73,s74,s75,s76,s77,s78,s79,s80,s81,s82,s83,s84,s85,s86,s87,s88,s89,s90,s91,s92,s93,s94,s95,s96,s97,s98,s99
0.0,1.086259734470126,4.510284591448571,4.243360253371182,5.077364314447583,5.7754067271712834,0.87037095975901,1.042189076458413,3.2888445852208923,1.0058647930076454,1.0525015885590303,3.175579690176126,5.895521719189128,5.8704877793564405,3.90313280271201,2.6685194625209974,3.282817198218088,4.094173103038931,0.8804243822447155,2.9962125958219037,3.11898933210913,1.1478236374230242,2.837147877630904,2.83964992224045,0.40964991106652676,3.642829050785811,1.642932606013085,1.3018222598222227,3.9086720657771448,1.0281900600643905,6.184563293207465,0.9064287536525233,3.453760742744903,5.314957306734242,5.858499532640841,5.133155778205494,4.603107687500144,3.380051926867166,1.4754560771360514,3.8030714039699847,1.342118792363229,3.5348452989752004,5.418093901944472,5.925284681409081,2.783190571929976,2.837558799606009,3.204981535239647,4.144390820881726,5.980749213784967,6.227680025759335,3.752599768991454,5.363106168128286,4.839500854630106,0.9604207884132273,0.408669209371394,6.2351339697874915,2.9540369920371945,2.1630082388509786,3.0383093296558683,5.9872873206724035,5.411145596883038,5.856653245422755,4.5701366774019645,4.736101710913533,6.229399068452653,6.073511479964912,0.8934996798104334,1.5894840341805816,5.690909027488262,5.878595265983709,0.36531842112872975,5.8483370563778525,3.0989620888629132,3.4211793962843333,3.973729701787627,3.3261697460459216,3.087506364533822,1.867171846239605,4.839791496253393,1.9998996916898286,3.8866631379697494,2.5561699816128507,5.712215959609319,4.0486451767000124,5.348714205326481,3.372740587311048,4.3808409342524826,1.461630579579326,1.911605469839031,5.457319470514687,3.004112223885157,1.7391478264661149,0.40120652101158677,2.986740045840808,3.419816078308019,2.2108689482735087,4.116051638623415,5.65180206401995,2.9310664157723356,1.5424986775250087,2.2991541965138396
0.06346651825433926,1.8157279425809325,0.3006826657502194,2.2042246331315947,0.49221319316200546,5.097731176269358,0.5415941947250376,0.3431635099027195,4.840217281259519,4.343629853399058,3.149967402460446,2.076273972408975,1.759298018729415,5.4440941131341285,2.9380321200137436,4.200197401384893,1.1991904454404871,3.9791481976677097,1.5984935046463202,1.7587410399482946,4.0244710820108605,3.951020126641608,5.422189810092318,4.514171774659671,4.459618909321852,3.159929785824936,2.9018641008833153,0.6952868588590447,3.383681052838453,2.6290195608565967,2.3150868236735063,0.7696587211192337,5.558526420126581,2.897194892675735,4.162309859577537,2.7885183716344684,1.7782882167839582,4.323651345039621,0.8961903164506649,3.713252330014426,2.051931128919459,4.2128516914571685,2.6963205674556736,0.42995144011986086,4.825293271344235,0.743044847317192,1.2084942519505386,0.011319970820086768,1.9308506450428955,2.5323983787793956,0.3266407275835432,3.9474821980176733,5.851333778545005,0.13416197711170386,3.4370228667371068,3.893170796690414,1.756536294468928,1.0587937741123208,2.976195671376935,1.2010849362583669,5.513009336654605,5.889550632999548,6.090618298129768,0.8645943029774766,3.9603069761784018,0.6827565954225756,4.8168603357302535,0.9397044941186593,6.267313130104943,6.160211387146695,4.368340088451088,0.2907196383301639,5.458158709986955,5.001682057959724,2.887322099465055,6.169497439218764,4.332155490687946,3.736490185928445,2.4090751538270028,6.151428785588828,6.208335471585959,3.5040408030845005,4.846901091818446,1.9296188171814739,2.411623699728412,2.5921689572478313,1.236923701229492,1.9911298176596932,2.2310700608281926,5.8718406329079205,1.519104999973238,0.37206615069074295,2.4324864886993245,1.1309216000575526,0.0675406484954551,2.8577465240578253,5.934833666148505,5.213061478642641,5.579050375556729,4.092145521373935,4.464421889918346
0.12693303650867852,1.0106230142070365,5.934292452660069,4.499744628793137,5.629711773456229,0.7210884942037649,4.499597022586768,1.054771070032438,3.2071394375409485,2.3563212703683982,2.5378071753259293,1.8894330906588603,4.656595656010401,4.494877057240644,1.1942022369688527,4.760008688073609,1.207123619618209,3.588650870245188,4.299644558414749,2.4165165895107688,5.07178251741039,1.8719491740663876,5.002775244813455,3.9964908164377397,2.397042065134924,2.2902538759499564,5.528217438557498,1.0173531244793157,1.7189595426212165,5.290628016309324,5.531406503662873,0.8354790132855869,1.5639581884490383,4.339918244354232,2.9852576447834522,1.9668710996592624,3.504640934127728,5.421885636432616,1.7554351668453851,5.266469342023664,1.0763304379462317,2.4301768455920416,3.066580760999198,6.143974245203036,2.9355962154795034,5.280540076278804,3.9030751834451007,4.433316410709925,2.2500510668780294,4.321499923178451,0.8039640648068851,4.673700023892469,4.370302544865231,4.670777776654927,4.273210975871642,0.13244639308196213,3.980181197224469,3.759852697098588,5.298938375799917,0.3982787559746147,1.0496233289857053,1.3621047886628377,0.04996954483690833,6.213078660311048,5.819508457695382,6.259280679801243,3.5993594093773966,4.52587603538324,0.9893563516221219,2.6496988577646277,0.10782159682609795,2.2932624192806266,2.8643852832648773,4.091935474794154,6.13299646761045,5.655898501370349,3.972260726176813,4.055669026511472,4.399490353746982,1.9906476092272183,0.9880867347585786,2.99649577501002,6.040176968946928,2.2321701853119236,2.7740417080831405,6.055675083246346,2.6952193789037295,1.5355646316620606,0.15599289285059814,2.9902967801005818,1.929394245394064,0.2542681330055467,3.335855784706556,5.06108984471186,0.854903238240354,1.8618202300608806,0.21619138390516915,4.707951392266221,1.1710438940401797,3.402163247299721,5.652484623286019
0.1903995547630178,0.5398538545354978,4.3126529805337555,1.7987610967626835,6.126937247381591,0.8042944398808666,4.019666971727604,5.3144745117003405,3.9894113545278342,2.739721966148645,3.497290182185443,1.7228149687210552,6.18579755364128,4.289519363541548,2.1965230022808337,4.345575778079508,1.9698958086882212,2.1912591144670572,0.9426550952567351,3.8745403161561076,1.176395692985509,5.422721430715077,1.962456107168323,6.161888996831476,2.2497315524650103,4.839468642491715,1.3838880233995903,4.113685579327667,4.2960992279498,4.355895378028573,1.8586005034834998,4.973327668448278,3.0503615356884572,0.032895148656627175,5.773995653704198,2.0740318104812756,1.523782622061096,2.3292089982679256,0.9707428917088553,5.725764017651602,3.1635448434398366,1.8272710981224851,5.84970247659242,1.6364960961303545,2.2481120320296157,1.2381355089329626,0.40624307912536645,3.651159666111002,3.227052163819483,1.6715140829124437,1.6752022642788331,2.4961487725961344,5.247725159036106,4.076592731485212,0.11381617665713001,2.5369728442682455,0.913939801913838,4.666268072061407,5.025257818153427,1.2280760670650441,3.532962242603494,3.8786861772803256,5.955160525584939,4.445355385902376,5.922151207286486,1.8373399920073428,2.2282890095315486,0.254234284088741,5.8756961753002415,3.7380866747922066,0.5383532737398998,3.082640963249933,4.559513518583181,0.7763577086889446,4.49863114812548,2.356502055421962,2.3343250808392257,1.9203271060596279,3.1213540831818904,3.9307227600207546,5.660036508243832,0.9225795020263234,0.41510387178472585,5.080458021903626,4.569395710802482,6.111622196726236,5.518925434139381,0.47029425024208354,1.277001583017233,1.263333020651278,1.807333298797475,0.749275161211396,0.4301038537883143,3.8870713256925717,0.2946763377610557,0.1687209056569934,4.298122150271997,5.752675869598219,5.008055697642086,3.9830889534217944,5.742109644783344
0.25386607301735703,0.3963525735361919,3.651833382625186,4.475722797730136,5.18829887782309,3.456177086423171,3.971505356833076,1.0953727906039394,6.279544659534213,1.9518857704107466,3.663845279708975,4.367105979980864,0.266223325398535,1.0354178040580857,5.752957550838272,3.443809652791639,3.164303594609663,2.978195265864142,0.6212780254518925,5.568049568532511,2.660933044942059,1.297999832525578,3.6213176751655096,4.8487821133036375,1.3768645619289264,4.517645425207607,4.363024933321473,5.344370807478939,4.52054041425535,6.191880816185288,0.7282501309867945,3.4531490443452943,6.219076696551591,3.2667805225414246,1.899956726718403,0.3285744437601679,1.380564613781442,4.776506385034967,2.5577946271464556,0.8742489451367252,0.7382014966457978,4.333862600046739,6.007532368455117,4.848546795741028,0.4825271442257544,5.451905967769654,3.099771976147111,1.2757040422905788,1.815403819629784,3.9268926500093473,3.667862648577416,4.174706593680505,0.2914758957179554,3.3133121540571664,4.548265003178063,3.850094892853123,0.662082975026254,2.5067763317289162,0.005955962280893594,6.282584713556786,0.14958702888881287,1.2870729214982897,6.040695118883015,0.04789797335605345,2.427399924988742,1.7134520581306378,1.1843950618077244,4.745780139671237,2.2033775386635903,0.4424336989010075,0.889957064440194,1.164463622114684,5.291269802775476,1.3719018570364878,5.297955674365496,5.333053561240926,4.737383949225164,3.9912269839578163,4.196718969154665,2.978712702736993,4.676067982506112,3.953472389988929,5.374733215096455,2.4776810405559644,5.107833079619356,3.4336185858027557,1.3404854462916065,0.9759443467357873,2.2903336527201854,0.4846149025352983,3.841878995782741,0.9432778309648948,6.061850008554601,5.710574047640904,1.7322435403970653,4.721763752665054,4.73389181962556,5.386840081554768,1.901648127095717,3.0907067453738186,1.974244448784231
0.3173325912716963,0.6393880977830376,0.8964761838777603,1.1137713881875047,4.47715807875716,2.1241634785283323,4.569266094501003,1.5855910326775458,5.142016660054793,4.119718745622458,1.047856834887313,0.16606443283519806,2.576992841942804,2.981383225443142,3.9303619411409887,1.6079005827660928,3.432314847936306,4.732265398992761,4.874283652647682,2.3117087377619994,2.2021994403723024,0.9733060944138251,5.486906449456398,5.845296967538512,2.8785942326597787,2.362431120151623,5.566114822902556,3.7096502499771202,3.7636330632390163,5.444648795589304,5.041219312122093,1.6265813794694464,2.225933838242843,5.612109115572863,1.4231275529442236,0.5927437367824525,0.09329661543918231,0.02156816992645132,6.083490550204209,5.756807654829366,0.35276637643028147,3.1791047676921784,5.02965227211267,0.3778126339261372,2.318655970647566,2.137377555259135,2.6567975950946936,3.298921759277502,4.240871922950991,5.836722658388446,3.6726272417036583,4.623725733308008,4.312345822500519,3.705641208287684,5.093049448612122,3.6537714157962897,0.5313106196203,3.1926121729648353,3.7234970359150674,5.188074431255038,1.7127555346923877,1.5340174418476762,1.6956152860795146,4.261717014778744,4.441753752000896,2.2712560216615674,3.244056263016615,5.889274169433304,4.065246448132258,0.44711599967139143,3.851446025291419,3.8418811769614742,4.462809199612701,1.8243405124801322,3.9291506170562793,4.670948771936426,4.479913664804267,5.9913159221115935,4.5865283046105265,2.5028405939922647,1.4285321495741532,3.8514913012798178,0.5283429659947336,1.9244708219721574,3.5035995621167744,5.4477323915292235,2.533177989918333,4.284626202891997,3.073569236937853,2.2765259934991797,5.514844930380172,0.3273302452732361,1.238682306008277,5.873559917071961,2.021258520181583,3.036807175587162,3.114606481056183,4.142547917877921,1.9307243432333552,4.579014003726123,0.09909398320457904
0.3807991095260356,0.2540431417385457,5.943385499571366,1.8186202542244365,1.8713820355682893,4.495789348216058,4.364066814155914,4.1031505665266765,5.4276182460652835,1.880772155736975,0.8033211240111425,2.9821209417899137,2.1839608050160613,5.176117047830383,2.8626202365110416,1.5933768726642337,3.4082344718264603,3.258266006286888,4.776233919663073,6.0483480908081155,3.0470233637518804,4.25804496815192,4.86512024961287,5.099576546737233,5.435600738674667,0.8232493416973137,1.7097902211640914,3.694998960258555,4.499605406132459,5.571596620197911,5.4414553589903045,5.941259794189686,4.813857317132473,3.9673046412834014,1.4872295898485715,3.569374032605703,4.253370797110371,4.705888716738642,6.092047811015284,5.776193832585412,3.73781564802579,2.895020639074889,1.3530439342894554,1.1413211082878532,3.4164989755027912,5.6406021712555034,4.493139977500817,3.687684976684864,4.404721203338885,2.4830764355632735,1.799641908194492,1.9340693736898074,4.378731690239181,3.684549581431191,3.9878615612361688,1.1424612354403019,1.4474451961377937,5.058013817577899,3.6769920205296813,3.1290290653481643,1.1822545319863975,1.8669334600223433,0.6070315667865425,0.1793162723890661,2.778872298936297,2.5056520900136765,3.7221989023060056,1.3802517025660535,4.013476776435691,2.01348428315186,5.276393255215073,4.997399351687875,2.3508577046884565,2.108451580478749,3.2737743783194504,0.0019263429712610806,4.480962468249242,2.7869528625494966,3.9635925133976864,5.794303711277801,2.9233825224446193,5.902954867095833,5.936461157736921,3.0482719730868664,1.7212470334082763,0.44746248740944083,2.795388982105976,1.9185036420307882,0.3396660391639919,1.5970442862180487,0.2062439997981253,4.884883317836651,6.255028573632728,5.110336853564465,0.008791081614654741,4.594255303591807,4.278293277025877,4.563375575277468,4.587891103506288,4.200024595945607,0.6324888239760976
0.4442656277803748,0.4930610208960088,2.1362238584850433,4.636353425297357,0.996231709765433,5.5451670514852145,0.7390851551455677,0.9282946725283513,2.170454649012455,5.04823242036254,0.3080388186978818,4.915151765868605,2.5704483753113627,2.0536422775211554,5.091925187969724,1.8851884517208064,2.371937349207871,4.908495205529294,0.27648627881241794,5.9068082005721365,0.3644156144766108,3.532701318195518,2.8933461358537005,5.424715617631163,2.6233441600929877,5.278522037683318,1.5402817830904236,4.798499654085285,4.954729016166269,4.839095504924747,2.983858671472127,4.561341748006634,5.504318773235825,2.336626137025594,2.5831254874378082,1.5088849134604974,1.3983921248644546,3.370798692645963,3.122964714799622,2.6983172899365386,4.484067209554506,1.6401481642055498,5.080885212912592,4.395948286037006,0.22587928363691176,4.388624784408114,3.398266182007968,0.6406639706658607,5.314040724317651,1.0127454085485468,3.8226507428525918,5.323795629088035,1.2576283564873223,4.256997173939959,5.401531941749624,2.6850089052362605,3.359721699662192,3.6199685935467456,0.8567138099678215,0.2878879027089579,4.414853933349389,2.0185769117520014,0.3639485093579097,6.281489434974101,2.192123233825529,4.802814014883645,4.100892106149257,5.217354976684827,4.752390532482736,1.636198186892406,1.546039491778832,5.9304125623928154,1.5512791814229554,2.612769075805675,4.148840021705792,4.9943941359309205,3.5119012175773707,5.307084408085517,4.272750991583679,5.10245026783986,0.750912031604384,2.337815174065305,2.734220926156002,3.5744677858864367,0.15273635702090232,5.728212331391633,1.6506347556165264,1.621632120434864,0.5354615607604624,0.15511481165069893,5.559618894167349,5.1157133689361105,0.45161766711007234,1.5466517309077346,1.414049843715386,3.5538787102727665,0.05258984862693277,5.733411407786706,2.5181905535665936,2.826511011058619,0.5146600585167264
0.5077321460347141,0.8067224272814867,3.8983109548009027,5.5421454066127005,2.8648610545232405,3.302093880443937,2.1343675437342147,4.0650709224572,2.896187969420827,2.785421235636872,2.465309795689405,3.2858251370691502,1.2665930631574758,5.725860941282676,0.41539209742037586,2.222582735729512,6.0599462000644095,0.07241718711388234,2.196591155191382,3.316528235964992,2.9294688752502775,5.7941913646477285,2.9371061650858326,4.316418161332311,5.5418972503947295,6.270176344112208,3.75775243958899,1.1241733063627497,1.9870413083842853,0.6444757715704817,1.5597628166101722,3.1359955443004175,0.8828556247876264,2.7886136155021237,6.166377247685297,4.94558969700399,2.297966780084677,4.930599716741792,1.6967191316206034,4.506387311077178,0.9003455196244882,5.5353025600047525,2.1022083323031255,0.6838056265384245,1.8552010665261673,2.5968763037769347,3.420389517701446,1.8617027707684124,5.96479810319797,5.172687622976804,4.1420455726607885,5.876748584458331,0.29586911270335997,4.705976125713288,4.797507636029092,1.0064289161666744,1.15205928514936,4.284300153227537,3.0766868854018425,1.9003341576078143,3.9256226485605614,3.483917702469646,4.6976887837095616,5.271873017632476,0.272338115201534,1.5605286322984566,6.102976374916946,1.550976403366897,2.4064888324700124,4.985418868732001,5.272153427217764,3.5831983630171385,4.840013108173079,2.8729853199964035,4.865551992247648,0.8637024012047383,4.045879895497219,0.821632622058029,4.555455294307826,0.787045317369046,0.6125890605824891,4.802957285034606,5.765799753855383,2.172380333479843,1.723608881135777,3.7832857225517658,0.0034538112357297285,4.823547954262396,4.288623376042319,3.056650341849643,3.8678463667830854,4.071829719146213,0.8161279061147817,6.217357931067607,0.0653033085736232,4.13947117318629,2.958048877351921,2.849912408183771,0.2064610897339475,5.2859924986894535,0.3167988582720563
0.5711986642890533,1.6410535543529412,2.846029382618964,3.2499448949969185,4.090618525278059,2.250073661461149,0.31545055862192684,2.846801906126417,6.079564897972467,5.383386076480284,5.576462562182812,4.150092170068045,4.866310701895104,0.40649805346752355,3.413041251925372,2.435703463616612,0.5552229456239371,3.838705837888279,5.305675371910717,4.83537252926401,4.365540180511002,2.034748879228391,4.648416100642239,5.750203456542053,1.8085207017737464,6.19900041406232,3.7442741929455385,3.946252726549795,5.849002123455998,2.5803415408655566,0.10728056509269455,1.4183066417121666,2.31695461188592,2.743947661539261,4.590117212553047,2.0346567075158215,5.431228297043278,5.645895804303182,2.503855395408489,0.18629033729847627,3.5750321679657224,0.2452744732217529,5.040641539986055,5.140047737838088,2.6955654066866774,4.994088916738113,1.3466081515778703,1.6723485898452266,5.419104956985848,5.43690448756823,0.6990641436793161,2.015785133868426,2.851058435737658,2.782523334169271,0.938954618286868,5.447244136139651,3.523994433346227,4.471761417004594,4.374682878700638,4.360189705739327,0.6168106176682387,1.2847167028439195,2.0980677041389617,4.42048314151461,1.4422878370174546,4.082888912588979,4.19035038592333,2.8852117854241364,1.3915054968588878,2.6749480100252185,2.672858007230854,4.839848961672062,6.238044017385886,0.9666196615335692,1.711352868503247,0.8404371706611995,2.987866553774943,1.8904234205689336,4.591158968587089,4.930978598515352,3.577531747136528,2.2385358450246122,3.70441569559617,2.1921179804748934,2.2578527582516124,1.4680755142803243,0.06208550941914507,1.7250873098088118,3.407953437127059,1.617281846408603,5.097515190752828,4.564016678938245,4.969706114869913,4.343105684359867,1.5548748235710836,2.109396791679341,4.5696622813409125,4.0169942831368735,4.372562294485015,0.19530750642215272,2.156633026096629
